Alexa 488-A,Alexa 647-A,Alexa 488-A,Alexa 647-A,Alexa 488-A,Alexa 647-A,Alexa 488-A,Alexa 647-A,Alexa 488-A,Alexa 647-A,Alexa 488-A,Alexa 647-A,Alexa 488-A,Alexa 647-A,Alexa 488-A,Alexa 647-A,Alexa 488-A,Alexa 647-A,Alexa 488-A,Alexa 647-A,Alexa 488-A,Alexa 647-A,Alexa 488-A,Alexa 647-A,Alexa 488-A,Alexa 647-A,Alexa 488-A,Alexa 647-A,Alexa 488-A,Alexa 647-A,Alexa 488-A,Alexa 647-A,Alexa 488-A,Alexa 647-A
1710.52222,48.0532646,,,2845.46606,50.2347946,2658.93945,3104.3291,2428.59131,3452.52759,1724.30273,5477.48828,1678.55029,18.2390213,1659.41711,206.840042,2706.5874,211.524963,2073.20459,23.5795975,2046.93079,4052.48413,,,1218.24744,78.5231628,1122.17664,40.6980515,2000.73718,15.0442123,2348.19653,13.0057335,905.728333,5749.53564
1452.75598,59.4377518,,,2284.82495,58.3052635,2668.72656,2975.49951,2222.94336,3773.43896,1823.67566,4438.32861,1539.55225,38.766861,2280.4856,144.505493,3084.36157,179.851059,2180.02808,39.2794609,2084.66064,3829.58643,,,1390.44519,50.2467155,1153.00415,39.0410423,2388.34619,18.0959702,2333.42651,16.1290169,878.453247,5541.68213
1633.47717,57.6615334,,,2724.33765,61.5954399,2590.94238,2900.86279,2106.47583,4300.28418,2071.71436,4517.97266,1397.89575,5.65052032,1726.40088,153.565399,3149.25903,279.915344,2641.21289,50.9142876,2107.56055,3244.34033,,,1483.98877,87.928772,1070.92859,74.0528107,2480.68579,26.7505646,2306.3064,15.2111053,1015.59161,6364.71533
1582.69409,31.8646431,,,2483.9043,73.6832581,2744.47192,2795.67236,2511.25098,3687.87061,1831.6626,5574.0835,1397.96729,26.8578529,1908.85071,108.31356,3019.91699,236.868866,2002.47766,61.4523888,2089.5957,2580.63086,,,1360.78601,64.289566,1111.54321,56.9343567,2155.68555,22.6736069,2351.40332,29.194355,1053.32141,5685.56787
1799.2616,11.6229057,,,2888.70337,79.2741776,2424.46655,3168.97632,1435.10107,171.387192,1975.75098,5390.22705,1814.40112,27.5015831,1842.90405,174.653534,2704.21509,321.543213,1870.0481,24.4140625,2214.43164,3686.75,,,1281.03491,70.6672668,1377.78516,52.6189804,2063.83472,30.9586525,2488.72046,20.1225281,1287.71069,5933.05811
2061.41479,32.3653221,,,2537.67969,48.1367111,2347.83887,2284.5625,2559.80493,3846.39502,1831.74609,4692.70947,1323.06812,16.4031982,1758.1344,154.459473,2571.26099,113.892555,1950.93152,56.1356544,1343.79858,3937.75708,,,1401.28137,83.6014709,1163.75684,69.2963562,2672.43384,8.67843628,2350.38989,21.7080116,1005.97144,5962.74121
1735.94946,30.2433968,,,2650.16553,54.1567802,2565.62231,3453.45728,2803.65942,3228.95044,2072.93042,5062.40137,1352.65588,3.64780426,1768.95862,147.640701,2681.58911,227.379791,2113.60449,30.1003456,2041.25647,3277.27783,,,1351.26111,97.8350677,1139.95081,49.7341156,2392.06543,5.32865524,2492.20142,14.770031,899.04071,5505.76465
1467.99084,8.15391541,,,2786.52905,31.7215919,2795.80347,2745.90259,2549.95825,3231.03662,1798.97546,4186.6543,1382.35095,17.0588493,1634.68127,100.302696,3121.84106,289.452087,2344.46533,26.9293785,2265.32227,3512.44214,,,1220.41699,77.4621964,1034.47437,74.875351,2617.19238,20.5039978,2460.07446,23.1266022,1002.09711,6208.7417
1545.52466,21.6245651,,,2568.12573,43.964386,2539.32471,3004.25293,2105.42676,2902.29321,1857.56689,5190.05078,1329.77966,20.2298164,2144.67041,139.665604,2708.125,179.815292,2501.24927,19.2165375,1704.51404,3331.54199,,,1378.01172,93.2097473,1108.75366,83.8160553,2312.19531,35.0475311,2210.5813,45.0372696,1035.24927,4943.41846
1450.83667,37.0144844,,,2712.08276,66.745285,2572.60791,2681.17188,2273.7981,3073.90698,1727.35449,5296.43311,1491.42737,10.0255013,2232.34888,166.308884,2745.29468,250.828262,2043.81946,29.5758247,1883.73328,3683.22144,,,1364.64832,115.859512,1105.52307,63.4908676,2328.76538,17.8098679,2348.43481,15.5687332,913.000122,5305.2666
1345.78943,39.4940376,,,2309.00049,36.5614891,2860.57007,2667.49854,2321.35059,3484.66626,1820.67151,5268.12061,1405.1676,15.3422356,2080.51196,174.510483,3152.17969,359.404083,2110.3501,29.6354294,1995.50391,4180.0498,,,1292.40747,79.4291534,1114.27307,40.9603119,2270.6748,20.635128,2344.15527,21.7676163,1004.09985,5763.87646
1394.08105,40.0900841,,,2586.19775,45.8717346,2319.27637,2820.30103,2206.11084,4046.23755,2175.17603,4273.8916,1414.43018,19.5860863,1537.65674,155.413147,2761.28052,221.097473,2038.57422,39.6132469,2001.91736,3626.573,,,1346.88611,34.9283218,1020.92029,43.6782837,2780.37793,18.2271004,2290.74951,23.0669975,889.110596,5485.93994
1630.46118,9.81092453,,,2218.48486,44.0955162,2071.35669,2500.87988,2171.48071,2643.00098,1722.45508,5205.73877,1373.49365,26.6194344,1704.84778,99.2417297,2430.95166,111.830231,2579.17651,22.983551,1880.89612,3524.48218,,,1284.53967,117.003922,1066.94702,80.7285309,2563.94141,22.3278999,2379.67969,23.4365463,804.877258,4793.40576
1788.60425,63.3001328,,,2827.71582,66.7929688,2466.11841,2587.09204,2081.99023,4385.3877,1603.3053,4311.33496,1253.66455,10.5857849,1763.99951,131.154053,3031.89746,246.512894,2044.54663,23.4723091,1931.97729,3988.45679,,,1408.02856,112.199783,1004.57666,56.4575195,2336.95508,16.5820122,2176.8689,21.6007233,990.867615,4903.65039
1263.88074,32.6156616,,,2306.7832,42.1524048,2455.96167,2883.42236,2574.13379,3651.5354,1773.16663,5209.80371,1414.44202,20.4205513,2027.44006,223.577026,3215.18188,321.292877,1877.53442,34.90448,1576.88855,3845.84668,,,1212.60876,59.056282,976.4552,10.2877617,2296.18555,16.5224075,2572.05957,30.2314758,921.905029,5297.5415
1611.87646,10.0851059,,,2374.23193,67.8062439,2578.78296,2679.52686,1218.52161,3736.13843,2213.44238,5541.33643,1479.70911,10.9195709,1720.32117,129.151337,35.8581543,2342.58179,2471.29199,25.6419182,2377.55786,3760.8147,,,1414.85925,58.1741333,1172.92407,48.1843948,2563.27393,19.3119049,2686.19067,39.9708748,948.297974,5330.63428
2443.79053,50.6877899,,,2448.3562,24.664402,2785.86157,2316.55835,1745.87964,4456.5918,1900.21997,2585.3396,1440.81116,16.438961,1711.49963,179.433823,3309.01147,203.311447,2690.38672,48.5658646,1939.41589,3555.01172,,,1391.8042,69.3082809,1059.12683,53.7514687,2277.29077,34.2845917,2110.6958,40.3404236,963.640198,6036.73438
1803.26697,18.620491,,,2417.70752,52.5712967,2789.60474,3208.48218,1206.77954,2815.96191,1945.41211,1418.18518,1452.27905,30.6487083,1788.78308,130.283829,3417.52759,98.2165375,2386.20044,49.3049622,1617.10974,1894.3667,,,1231.21741,55.0508499,1037.06116,75.0780106,2491.48608,4.30345535,2426.89844,30.4937363,939.154602,4866.48096
1611.07776,51.1169434,,,2754.17578,14.9846077,2443.95728,2398.51465,1375.5083,3402.73389,1801.08545,4415.42871,1273.84668,17.7979469,1839.23242,185.048584,3208.31543,74.672699,2341.25854,32.8183174,2136.40918,3592.02612,,,1329.7915,69.4394073,1223.44495,53.2388687,2288.07935,29.8142433,2033.55554,36.8714333,1009.4881,5296.98145
1817.26221,19.9079514,,,2380.37109,40.6980515,2466.05884,3282.0105,2244.38916,3755.08081,1679.95691,1587.64124,1403.64172,22.8047371,1840.78223,166.285034,2458.13135,157.427795,2445.23291,24.6047974,1758.52771,287.711609,,,1293.70691,94.0322876,1277.56592,56.5767288,2417.63599,6.97374344,2613.00806,9.73939896,1034.16443,5715.81104
1555.72888,58.4602356,,,2761.72168,50.0321388,2820.6228,2878.05786,2675.3186,2932.07178,1709.42542,4316.78271,1248.65771,46.4558601,2017.48608,113.272667,3000.11646,248.038773,2226.54346,23.1981277,2046.09631,4014.33716,,,1442.46814,99.5755157,1093.88831,80.3947449,2114.18872,8.0704689,2249.24097,11.0983849,903.737549,4874.13428
2072.89453,76.4727631,,,3257.34619,84.066391,2355.90942,2629.19653,2390.61108,3178.10767,1699.2688,5279.14746,1362.60986,18.5728073,1943.38562,107.645988,2925.00269,84.3048096,2382.00415,28.2287598,2270.85352,3638.11255,,,1405.47754,112.712387,1081.10901,35.2501869,2333.35498,27.5969505,2249.43164,4.83989716,1101.14807,4731.48828
1470.57776,47.6121902,,,2488.64893,73.2779541,2273.51196,3066.27759,1856.74426,3195.94141,2570.73633,1878.16626,1311.77905,40.9007072,2380.47827,84.2809677,2586.55542,195.515152,2166.90308,23.0073929,1898.08606,3816.39014,,,1325.23779,75.0541687,1156.48511,75.2925873,2373.68335,14.9846077,2207.94678,22.9597092,866.067383,5818.35498
1802.79016,58.6509705,,,2417.95776,34.5945358,2952.03931,3079.87939,2053.1416,3713.51245,1411.84326,4887.29492,1321.8999,35.071373,1945.85327,61.8100166,2944.95825,374.126434,2184.95142,38.1827354,1835.41772,3780.4126,,,1335.87122,91.588501,1165.87878,60.2126122,2007.6156,19.9079514,2527.80908,24.6524811,1112.19885,5951.90527
1693.28455,26.6551971,,,2377.9751,70.6553497,2413.51123,3476.90576,2114.0813,3072.58374,1819.12183,4525.10107,1240.94482,31.9361687,1654.42224,95.665451,2441.65649,274.169434,1988.27979,26.4286995,2070.47461,3168.67822,,,1327.57422,86.8082047,1192.61743,38.4449959,2052.47412,25.2366066,2194.78613,9.76324081,932.347778,5693.61426
1826.89429,44.4173813,,,2942.02563,51.0573387,2517.85522,2944.66016,3196.90698,4568.32666,1584.05298,4974.27002,1317.22693,28.1691551,1650.04736,76.4369965,3112.78101,169.301025,1765.64453,15.938282,2256.03589,2759.2063,,,1246.77417,114.679337,1149.27295,70.5122986,2142.56055,33.7719917,2298.55786,29.9692154,1065.26611,5852.55615
1579.39197,44.7154045,,,2692.59204,67.8420105,2239.53735,3409.42139,2048.65942,4324.5791,2129.70972,53.6203384,1929.09241,17.2376633,1922.30945,160.622589,3037.1665,169.205658,2522.70703,31.9123268,2286.39844,3659.90405,,,1250.46973,72.3600388,1373.11218,69.6778259,2806.73511,3.95774841,2354.99146,25.177002,1042.03223,5848.49121
1600.79004,29.3493271,,,2367.79443,57.9595566,2673.17285,2625.08398,2108.58594,2675.6167,1822.79346,4588.16309,1225.05432,24.9624252,1680.46948,157.272812,2959.00098,271.189209,2424.81226,24.9624252,1858.24634,3911.75757,,,1617.97998,51.84412,1081.22827,62.4656677,2001.47632,18.6800957,2435.91064,21.8153,1093.0061,5095.2793
1492.3573,26.1425972,,,2986.37158,58.1145287,2179.11011,2349.61499,1524.34106,3570.74731,1890.81433,5647.28955,1203.02441,34.7733498,1732.7428,236.260895,2754.15186,251.018997,1980.98425,30.5771828,2292.35889,3946.93604,,,1393.67578,87.6665115,1089.85901,42.1643257,2238.19019,40.1616096,2440.91748,6.00814819,810.885437,4246.16357
1339.70972,18.6800957,,,2660.47705,69.0698624,2681.625,2952.43262,2199.47095,3352.67773,1768.56519,4170.9541,1387.20276,23.4723091,2104.21094,245.2612,2719.84351,169.360641,2036.48804,37.4913216,2049.85132,3509.42603,,,1565.36108,99.3013382,1104.31909,86.7009125,2474.29614,47.3856926,2282.88184,22.7570534,882.828247,6574.46387
2089.56006,64.5518341,,,2454.99609,56.2310219,2467.9541,2964.69922,3036.89233,5112.43359,1846.26575,3072.83398,1507.71143,124.728683,1731.53882,116.193298,3107.33325,96.6429749,2337.02661,48.5181808,1567.6499,3922.65332,,,1209.47363,89.7526703,1168.34644,53.5488129,2268.7793,27.1201134,2236.24707,32.8660011,867.545593,5190.01465
1867.71155,57.721138,,,2267.21753,46.4916229,2438.66455,2226.8772,3034.83008,3689.05078,493.276123,558.447815,1335.32288,19.7768211,2316.70142,193.166733,3138.05347,151.336197,1889.51489,25.331974,1839.97156,3078.23413,,,1411.08032,87.2731171,1143.2052,65.6485596,2470.98218,27.1081924,2174.21045,25.832653,850.450989,3532.06396
1756.50122,41.4729118,,,2441.65649,60.8444214,2375.97217,3060.96069,2354.55029,3349.76904,1814.61572,5573.76123,1453.47119,14.603138,1856.04102,136.792664,3063.8457,210.011002,2212.07153,30.9348106,1885.23535,4217.32666,,,1226.19873,90.7182693,1187.70605,34.8210335,2290.33228,13.4706497,2097.51123,4.68492508,802.135498,3851.10376
1608.97974,34.9402428,,,2530.46753,25.1889229,2684.27124,3150.3916,2538.38306,3616.55957,2169.25146,2810.62134,1326.13184,5.96046448,1644.46826,112.891197,3065.86035,292.754181,2345.84814,26.9055367,1945.72205,4048.78857,,,1327.00208,100.791458,1074.27832,61.0947609,2487.14697,21.1715698,2342.48633,34.6183777,1374.54272,5164.37305
1683.36633,25.7611275,,,2481.01953,75.3045044,2134.65698,2625.35815,3344.24976,3838.72998,2028.203,5168.34277,1247.73975,26.17836,1702.47559,176.334381,3346.86035,293.719757,2082.4314,59.0801239,1930.17725,3555.29785,,,1149.15369,67.484375,1158.89307,70.4884491,2435.81543,25.9757042,2293.02637,16.8204308,1020.86066,6088.90039
2229.95288,59.1635704,,,2247.71509,56.4455986,2420.16309,3095.20972,2437.36499,4034.22119,1748.31152,4796.05176,1370.04858,13.756752,2188.89722,81.0980835,3017.12744,229.477875,2031.00439,26.8578529,2118.18213,3659.22461,,,1286.26819,45.5856323,992.226624,54.5501709,2028.23877,23.6749649,2294.88623,22.3040581,1044.03491,4555.26123
1357.32886,25.66576,,,2370.38135,58.9370728,2462.75659,2755.20093,2069.48511,3441.87012,1788.21082,4896.17578,1485.50269,22.1729279,1715.18323,153.708466,2642.23804,287.246704,2325.32031,39.1125679,2010.09509,3067.64844,,,1155.03076,57.8403473,1185.08337,55.3369522,2297.87817,11.6348267,2286.35083,38.4092331,844.025635,4606.8667
2244.62744,88.7751617,,,2472.73438,67.3294067,2781.12891,4646.00342,2081.22729,3860.72388,1540.17212,4386.40137,1520.01379,23.2934952,1866.03064,186.097626,3071.43921,175.45224,2407.52686,51.1169434,2188.18188,3977.51343,,,1498.80652,72.9203186,1157.72485,79.9894333,2089.0354,22.0298767,2405.88184,22.1729279,858.414185,4898.61963
1669.26379,25.7849693,,,2060.35376,196.838379,2780.40161,3140.96216,2247.69116,3134.22681,1628.94727,4463.72021,1645.39819,20.2655792,1988.07715,144.028656,3141.5105,324.785706,2164.41162,47.1949577,1469.57642,3209.76978,,,1444.33972,120.329857,1083.7793,70.1069794,2390.47998,13.6971474,2181.375,32.2699547,905.311096,6475.38916
1716.93567,40.5430794,,,3278.56543,64.6233521,2532.38672,2823.00708,3182.05347,3862.04712,2052.54565,5498.50488,1219.80908,21.0404396,1760.57813,71.6328583,2543.47314,242.781647,1966.4884,25.7134438,2078.71191,3916.07275,,,1246.2854,86.6889954,1047.07483,94.2468643,2720.27246,7.29560852,2220.60669,7.64131546,911.736511,6267.76221
1657.8197,56.0641289,,,2373.71924,54.8124313,2104.354,2604.88989,,,1533.17456,4650.83105,1554.48914,4.60147858,1922.86963,181.734558,2664.35156,263.941284,2220.90479,42.1285629,1268.98291,449.144836,,,1285.12378,58.9728355,1100.68323,66.781044,2361.94141,12.254715,2712.38086,24.1279602,903.666016,5618.23828
1761.29346,7.99894333,,,2458.50098,36.919117,2656.13794,2570.12842,,,1888.20361,4542.60107,1740.76563,22.5543976,1626.50342,136.029724,2557.08691,179.851059,2016.0437,27.6207924,1765.47766,3304.08813,,,1271.31934,56.4217567,1048.255,92.0653381,2201.90283,5.8054924,2145.46924,18.2986259,977.802246,4224.6582
1409.81677,50.8666039,,,2523.55347,38.6953354,2605.89111,2717.29224,,,1859.93909,4641.92627,1593.50635,27.1916389,2077.35303,163.269043,2976.0481,238.347046,1845.2644,62.1914864,1961.41003,3073.58496,,,1421.4873,65.0644302,1174.27112,76.5204468,2232.86157,19.0734863,2473.00854,9.67979431,814.783569,5111.72998
1680.67212,30.0765038,,,2377.56958,55.7661057,2497.31543,2819.99121,,,1651.87122,3546.08301,1205.1344,25.6419182,1735.12695,188.183777,3072.52417,193.333618,2885.74707,55.2296638,1760.06555,3477.71655,,,1247.84705,86.8797302,988.781433,53.9660454,2635.95581,17.118454,2224.17114,30.3506851,947.678101,4914.39111
1404.51196,35.6078148,,,2174.41309,53.6322594,2638.01807,3233.2063,,,1848.10156,5275.42822,1450.53857,8.27312469,1650.2738,144.207474,3368.28223,192.677979,2360.10547,32.3176384,1650.97717,4146.0874,,,1220.84619,54.2879105,1084.37537,49.7817993,2337.45581,27.9545784,2131.73633,18.9423561,990.939148,3834.59326
1842.30811,19.4072723,,,2296.32861,40.769577,2539.77783,3544.90283,,,2118.83789,1600.07471,1511.80029,26.5717506,1632.04675,127.339363,2708.28003,151.169296,2365.08838,73.1587372,1702.53516,340.259064,,,1261.38928,62.2153282,1193.58301,66.9956207,2160.00073,43.9286232,2310.50244,18.4297562,964.391235,5088.47217
1764.28552,25.5346298,,,2137.61328,41.3179398,2546.67993,2708.59009,,,1769.99573,5510.79492,1311.29028,26.5240669,1626.93262,167.596344,2649.71265,181.806091,2229.91699,35.8104706,1276.23083,4060.28027,,,1393.25854,64.2180481,1111.81738,51.8798828,2197.05103,50.9500504,2481.00757,4.94718552,1129.16235,4954.51709
1490.09229,6.50882721,,,2546.02441,49.9486923,1634.15674,591.635681,,,1306.47424,4139.01807,1358.25867,21.5530396,1860.04639,137.829773,2678.44189,226.151947,2203.41675,17.7979469,1843.44055,3336.83496,,,1332.02075,78.0224762,1265.82385,88.3698425,2678.13208,29.2539597,2270.44824,25.0101089,943.017029,5669.56982
1806.66443,32.043457,,,2481.75854,52.0467758,2577.51953,2573.08472,,,2038.09741,5399.14355,1238.67993,29.0513039,1747.57239,108.802322,3226.26831,385.093689,1992.26135,21.5888023,1935.8158,3596.06738,,,1275.93274,63.1332397,1171.68433,79.0476837,1979.02917,34.2130661,2414.22656,23.0669975,991.165649,6235.75439
1695.54944,62.1676445,,,2484.51221,30.1480293,2477.12134,2981.22168,,,1616.48987,4405.67725,1415.30042,18.0959702,1717.44824,125.133987,3232.9917,159.800049,2115.33301,43.118,2099.32324,3444.54053,,,1273.39368,105.392929,1192.87964,79.703331,2625.78735,6.11543655,2219.23584,10.8122826,893.4021,5678.91602
1501.64368,13.5660172,,,2581.94214,41.4252281,2788.94897,2856.70752,,,1363.19397,3298.15161,1612.10303,25.832653,2291.17871,44.8584557,2743.30371,134.468079,2157.271,40.2092934,2240.35986,3911.65015,,,1376.42627,54.7289848,845.384583,56.8628311,2229.65479,4.72068787,2334.17749,3.64780426,994.253174,5062.96143
1825.30884,19.4907188,,,2454.14966,53.0362129,2415.13257,3107.52393,,,1318.31165,3981.82861,1260.39978,25.7015228,1845.03796,78.4635544,2916.57446,237.870209,2277.5293,42.8676605,2125.14404,4291.6416,,,1215.39832,79.667572,1103.99719,66.2922821,2051.67529,22.9716301,2116.75171,23.8537788,1171.01672,5531.17969
1841.67627,38.9099121,,,2569.91382,52.011013,2490.15088,2874.75586,,,2161.07373,2696.66919,1465.47559,6.35385513,1839.17285,255.155563,2883.7561,133.87204,2033.98462,42.2954559,2347.86279,4036.31934,,,1361.28662,72.6461411,1214.79028,103.878975,1937.99731,11.8374825,2352.3689,4.24385071,1043.03357,4024.20752
1404.98877,53.9302826,,,2661.33545,67.4724579,2293.8252,2781.49854,,,1968.83679,4356.68213,1187.16956,29.8857689,1777.48206,178.384781,3538.77539,366.49704,2474.65381,35.3693962,1398.36072,3762.84131,,,1280.2959,80.5258789,1165.96216,54.1329384,2210.98657,12.7792358,2277.98218,21.9464302,864.13623,5059.27783
1682.35303,13.2203102,,,2647.29272,70.8818436,2760.80371,2630.6748,,,2189.052,5682.0752,1432.13269,27.0247459,1756.71582,104.06971,3442.59741,195.658203,2353.28662,28.4314156,1836.4668,3669.10693,,,1318.86011,104.141235,1229.91797,52.1183014,2233.40991,17.4403191,2501.42822,3.02791595,980.55603,6414.30615
1587.74854,48.8758087,,,2517.84326,70.9056854,3072.98901,3257.67993,,,1473.83215,4611.18213,1319.15808,14.0309334,1625.32324,188.446045,2519.58374,238.466263,1677.27466,31.3997269,2075.14771,3770.95947,,,1414.83545,58.7940216,911.67688,41.2344933,2224.12354,28.0857086,2220.83325,3.39746475,1043.46277,6102.6333
2111.64941,23.3411789,,,2408.24219,48.3989716,2417.93384,2482.12817,,,2093.56543,3511.63159,1185.21448,6.0915947,2200.25781,234.37738,2954.03003,229.990479,2148.98584,38.0396843,1550.42407,4036.37891,,,1314.30627,72.8488007,1077.52087,71.9547272,2099.979,29.3970108,2386.71313,5.1856041,1031.58948,5486.03516
1366.36499,44.5246696,,,2472.59131,45.0372696,2436.05371,3012.13257,,,1881.37292,5091.3335,1311.54065,24.0802765,1687.99158,130.319595,2413.16553,331.521027,2252.84106,32.3534012,1703.34583,3216.39771,,,1508.39087,95.331665,1099.49109,48.4466553,2360.49902,42.8080559,2447.70044,7.35521317,977.468506,5271.91162
1839.86426,56.9343567,,,2314.59131,55.7422638,2596.16382,2787.35156,,,1827.83606,4860.98535,1090.28821,4.38690186,1669.38306,141.394135,2975.42822,314.080719,3020.91846,11.8374825,949.966919,4008.41235,,,1677.75159,314.533722,1201.51038,73.8143921,2133.77466,16.6654587,1563.48938,10.7288361,816.464417,4977.58398
1720.8457,20.6112862,,,2139.50879,71.7282257,2684.27124,2934.32471,,,1998.7345,2623.68921,1182.41309,17.8575516,1820.12317,122.046471,2978.146,156.891342,2080.38086,44.0716743,1213.57446,3594.79199,,,1328.83789,100.326538,1236.41492,65.9227371,2275.896,5.31673431,2236.104,20.134449,1150.79883,4587.79346
1740.76563,16.7608261,,,2497.05322,67.7704773,3170.82397,3020.14355,,,2063.17896,2191.03101,1251.23267,2.36034393,1691.4845,189.149384,3085.76831,281.798828,2157.55713,35.0117683,897.157166,3508.43677,,,1187.03845,52.7858734,1149.88086,62.1080399,2342.60547,16.8204308,2347.2666,36.3230705,1022.14813,4736.51904
1424.90869,41.7113304,,,2642.70313,48.5301018,2664.74487,2519.72681,,,1655.47131,1905.16711,1257.13354,15.2468681,1704.27563,190.067291,3293.50244,235.390656,2619.6123,48.148632,2102.82813,3887.89185,,,1288.83118,60.6179237,994.479675,49.9367714,2573.22778,16.3197517,2351.15283,23.1266022,1154.92346,5224.979
